time,T,RH,P,NOx,SO2,CO,O3,EW,NW,DOY,hour
2020-10-01 05:30:00,9.63,97.3,1014.1,10.75508,0.057192,182.919,7.337408999999999,1.009482521767857,1.4593185565846354,0.7534246575342466,0.20833333333333334
2020-10-01 05:40:00,9.53,97.1,1014.13,14.295708,0.0455219999999999,181.84,6.318992,1.718931217567769,1.3853500522773072,0.7534246575342466,0.20833333333333334
2020-10-01 05:50:00,9.43,97.0,1014.22,11.046322,0.01167,179.76780000000002,7.938425,1.7433728200606795,1.4525461755608735,0.7534246575342466,0.20833333333333334
2020-10-01 06:00:00,9.46,97.1,1014.3,15.990478,0.0315089999999999,179.344,5.25815,1.3800233264393804,1.4447736772116655,0.7534246575342466,0.25
2020-10-01 06:10:00,9.4,97.0,1014.34,13.365324,0.0,180.4282,6.583503,1.85852049676538,1.1732096667545238,0.7534246575342466,0.25
2020-10-01 06:20:00,9.4,97.0,1014.44,11.294822,0.009334,186.1768,7.690761,1.7500426198885943,0.9495629699540956,0.7534246575342466,0.25
2020-10-01 06:30:00,9.48,97.0,1014.48,13.432916,0.025665,184.4426,6.430563000000001,1.6145868043750244,1.290161150846577,0.7534246575342466,0.25
2020-10-01 06:40:00,9.55,97.0,1014.49,15.832432,0.007,186.1898,5.736818,1.9247683994820168,1.3245928735847974,0.7534246575342466,0.25
2020-10-01 06:50:00,9.54,97.0,1014.5,15.642578,0.004665,185.4176,6.088150000000001,1.803888474023119,0.986683846384007,0.7534246575342466,0.25
2020-10-01 07:00:00,9.62,97.0,1014.5,13.815606,0.0093239999999999,186.8346,6.751323999999999,1.248215814391657,1.226727747868786,0.7534246575342466,0.2916666666666667
2020-10-01 07:10:00,9.7,97.1,1014.45,14.269864000000002,0.0139889999999999,192.8276,6.7740350000000005,1.1469973950110606,1.0813175019569163,0.7534246575342466,0.2916666666666667
2020-10-01 07:20:00,9.72,97.0,1014.5,17.903928,0.025646,209.1322,5.219755,1.919795076053152,1.5205362002964946,0.7534246575342466,0.2916666666666667
2020-10-01 07:30:00,9.78,97.0,1014.49,14.489538,0.05132,209.2518,6.516488,1.902059958608763,1.0661043691181955,0.7534246575342466,0.2916666666666667
2020-10-01 07:40:00,9.76,96.7,1014.47,15.560076,0.0268069999999999,215.4268,7.122428000000001,2.581361471425443,1.45437491095559,0.7534246575342466,0.2916666666666667
2020-10-01 07:50:00,9.81,96.7,1014.56,14.00546,0.036147,218.8094,8.436928,2.4300415179855324,0.7441951647425185,0.7534246575342466,0.2916666666666667
2020-10-01 08:00:00,9.77,96.1,1014.59,10.373384,0.1003159999999999,207.9128,10.212289,2.9693825721998164,0.444708001737821,0.7534246575342466,0.3333333333333333
2020-10-01 08:10:00,9.74,96.1,1014.59,12.044298,0.1108069999999999,199.3406,8.897814,2.7842429677323337,0.6395324164649985,0.7534246575342466,0.3333333333333333
2020-10-01 08:20:00,9.74,95.9,1014.6,14.369264,0.207667,195.646,7.392872,2.6390371708801825,0.4435029083635038,0.7534246575342466,0.3333333333333333
2020-10-01 08:30:00,9.76,95.4,1014.57,19.6812,0.2788529999999999,206.5114,5.498122,2.693936045645984,1.2506003246141066,0.7534246575342466,0.3333333333333333
2020-10-01 08:40:00,9.85,95.3,1014.49,19.615596,0.362876,195.7526,5.941232,1.7441772972859049,0.8752700587912475,0.7534246575342466,0.3333333333333333
2020-10-01 08:50:00,9.87,94.7,1014.34,19.19911,0.467904,196.7224,5.912625,2.3641810326587107,1.0342527332285003,0.7534246575342466,0.3333333333333333
2020-10-01 09:00:00,9.84,94.2,1014.39,19.446616,0.499411,200.196,6.393235,2.6704687139510708,0.3392619473615939,0.7534246575342466,0.375
2020-10-01 09:10:00,9.92,93.6,1014.4,17.794587999999997,0.446889,193.0382,7.720567,2.499992853400756,0.6738574039683407,0.7534246575342466,0.375
2020-10-01 09:20:00,10.14,92.2,1014.4,19.02516,0.525077,198.7894,7.179779999999999,2.128561981538437,0.6370491428890207,0.7534246575342466,0.375
2020-10-01 09:30:00,10.2,91.6,1014.33,15.294678,0.491231,199.0104,8.429152,2.6627766265764223,1.27169551265569,0.7534246575342466,0.375
2020-10-01 09:40:00,10.29,90.8,1014.4,16.524256,0.453878,194.7724,8.44002,2.7216541753156456,1.2061921906144657,0.7534246575342466,0.375
2020-10-01 09:50:00,10.31,90.7,1014.33,13.524364,0.445706,185.9584,10.685131,2.6077660114811456,1.5088249131559155,0.7534246575342466,0.375
2020-10-01 10:00:00,10.54,89.1,1014.21,10.579142,0.473712,185.74,12.148651,2.854340091361768,1.2577322689365595,0.7534246575342466,0.4166666666666667
2020-10-01 10:10:00,10.55,88.5,1014.25,10.888276,0.469037,184.1098,12.006556,3.25210817144006,0.8754402776837565,0.7534246575342466,0.4166666666666667
2020-10-01 10:20:00,10.65,88.0,1014.2,9.87539,0.3850079999999999,181.5072,12.822702,3.469612196923604,0.4443128784122583,0.7534246575342466,0.4166666666666667
2020-10-01 10:30:00,10.65,87.9,1014.16,12.55919,0.37333,190.0066,11.461837,3.1922311277183204,0.3858702291023458,0.7534246575342466,0.4166666666666667
2020-10-01 10:40:00,10.72,87.3,1014.13,13.363336,0.354657,191.5172,11.717447,3.2018730282436847,0.3240730582364359,0.7534246575342466,0.4166666666666667
2020-10-01 10:50:00,10.85,87.0,1014.14,12.543286,0.386163,199.2288,11.832921,2.9207614260358152,0.5914044927065547,0.7534246575342466,0.4166666666666667
2020-10-01 11:00:00,11.0,86.1,1014.06,14.397096,0.369818,213.6978,11.345428,3.2391333523013834,1.0845658218183585,0.7534246575342466,0.4583333333333333
2020-10-01 11:10:00,11.16,84.8,1013.96,12.634734,0.361646,207.8166,12.434931,2.61103394065107,1.1460894801728307,0.7534246575342466,0.4583333333333333
2020-10-01 11:20:00,11.41,83.7,1013.92,11.387264,0.324297,205.747,13.523451,1.7261399340444108,0.6677202351570977,0.7534246575342466,0.4583333333333333
2020-10-01 11:30:00,11.58,82.5,1013.84,11.602962,0.416489,201.5012,13.836298,2.4676144931054087,1.006306612334607,0.7534246575342466,0.4583333333333333
2020-10-01 11:40:00,11.83,81.1,1013.79,13.265923999999998,0.702415,199.0208,12.851426,2.894591758805585,0.914497810212216,0.7534246575342466,0.4583333333333333
2020-10-01 11:50:00,12.27,79.5,1013.7,13.547226,0.8716329999999999,200.5314,12.088597,2.434445995491465,1.2045120645366,0.7534246575342466,0.4583333333333333
2020-10-01 12:00:00,12.73,77.4,1013.7,12.094992,1.101543,194.151,12.990599,1.9164771933083464,0.6771126687526013,0.7534246575342466,0.5
2020-10-01 12:10:00,12.95,76.4,1013.7,13.572076,1.268428,209.3272,12.610674,2.012045139364517,0.9212433981921422,0.7534246575342466,0.5
2020-10-01 12:20:00,13.3,75.0,1013.68,11.61986,1.364124,199.4472,13.638993,1.8996259138197795,0.7348904474337088,0.7534246575342466,0.5
2020-10-01 12:30:00,13.53,73.1,1013.7,13.474664,1.317439,213.6926,13.514665,2.905285022636064,0.3455604926010184,0.7534246575342466,0.5
2020-10-01 12:40:00,13.96,71.0,1013.7,12.751032,1.119035,206.644,15.151879,2.2450170841803208,0.4701202602654278,0.7534246575342466,0.5
2020-10-01 12:50:00,14.05,70.0,1013.67,13.034322,1.080519,215.133,16.041056,3.244125499108216,0.1866861076270943,0.7534246575342466,0.5
2020-10-01 13:00:00,14.01,69.0,1013.59,12.269936,0.78758,203.0482,16.706215,3.294212737043363,0.8026307791606087,0.7534246575342466,0.5416666666666666
2020-10-01 13:10:00,14.03,68.1,1013.5,13.748014,0.618351,209.9824,16.494054,3.903915707295132,1.4404187353859943,0.7534246575342466,0.5416666666666666
2020-10-01 13:20:00,14.06,67.0,1013.43,11.420066,0.505142,194.762,18.329633,3.4374225546399315,1.4316400507352898,0.7534246575342466,0.5416666666666666
2020-10-01 13:30:00,14.01,67.5,1013.4,10.45688,0.4024339999999999,187.911,18.838867,3.078327164026041,1.000323000711686,0.7534246575342466,0.5416666666666666
2020-10-01 13:40:00,13.95,67.3,1013.4,11.479706,0.355747,192.6092,18.957306,3.717468809127972,0.0280638773745485,0.7534246575342466,0.5416666666666666
2020-10-01 13:50:00,14.0,67.0,1013.33,12.527382,0.335903,208.0506,18.740212,3.180817487568809,-0.015591272984869,0.7534246575342466,0.5416666666666666
2020-10-01 14:00:00,14.19,66.2,1013.3,12.44488,0.352238,217.4184,18.535947,3.5978154822561828,0.9013890489417092,0.7534246575342466,0.5833333333333334
2020-10-01 14:10:00,14.34,65.6,1013.3,12.619824,0.368575,211.3188,18.956364,4.030031062236477,0.5502844202688983,0.7534246575342466,0.5833333333333334
2020-10-01 14:20:00,14.56,65.2,1013.3,13.491561999999998,0.358068,214.47,18.740255,3.221935814397726,0.7152532400109902,0.7534246575342466,0.5833333333333334
2020-10-01 14:30:00,14.93,64.1,1013.21,12.003544,0.421085,209.3376,19.620554,3.5048099999600333,1.183891903143423,0.7534246575342466,0.5833333333333334
2020-10-01 14:40:00,14.93,63.7,1013.2,12.159602,0.3860679999999999,200.3182,20.128804,4.2779325157184855,1.382681937919317,0.7534246575342466,0.5833333333333334
2020-10-01 14:50:00,15.01,63.3,1013.19,12.91703,0.373227,241.5074,19.628480000000003,3.6771739663661775,1.6623720682180665,0.7534246575342466,0.5833333333333334
2020-10-01 15:00:00,15.19,62.4,1013.1,15.052142,0.3615529999999999,202.0524,19.536717000000003,3.552031742208294,0.5565571252614318,0.7534246575342466,0.625
2020-10-01 15:10:00,15.16,59.6,1013.1,13.04128,0.339372,188.3712,23.680578,4.7510756337477416,-0.3010773508818046,0.7534246575342466,0.625
2020-10-01 15:20:00,15.07,58.6,1013.1,15.212176,0.355707,209.5664,22.2753,3.0474609359187173,-0.1148127307527095,0.7534246575342466,0.625
2020-10-01 15:30:00,15.080000000000002,58.6,1013.1,15.20323,0.354537,201.093,22.253603,3.643773580976751,0.159518207692089,0.7534246575342466,0.625
2020-10-01 15:40:00,15.1,58.5,1013.1,15.684326,0.340527,202.822,22.487508,3.175595765493637,0.3678409427534043,0.7534246575342466,0.625
2020-10-01 15:50:00,14.95,59.0,1013.1,11.935952,0.3451929999999999,186.4056,25.001072,2.912292843775065,0.793983196231189,0.7534246575342466,0.625
2020-10-01 16:00:00,14.84,59.9,1013.1,11.253074,0.289167,192.6976,23.871127,2.7736872131875008,0.2906055292851595,0.7534246575342466,0.6666666666666666
2020-10-01 16:10:00,14.72,62.1,1013.2,12.4747,0.268154,203.784,22.713548,2.981116017140508,0.1347100495593339,0.7534246575342466,0.6666666666666666
2020-10-01 16:20:00,14.7,62.2,1013.16,14.206248,0.293826,205.994,21.46123,2.873808809067081,0.1800593079258383,0.7534246575342466,0.6666666666666666
2020-10-01 16:30:00,14.669999999999998,59.8,1013.0,14.937832,0.323,198.7998,22.971154,3.836299291452046,0.6091724804985967,0.7534246575342466,0.6666666666666666
2020-10-01 16:40:00,14.56,59.3,1013.09,11.205362,0.276312,210.0214,25.714661,2.9627335847649787,0.8775000089008012,0.7534246575342466,0.6666666666666666
2020-10-01 16:50:00,14.39,60.9,1013.11,9.558304,0.272808,202.1746,26.700561,3.922490090149446,1.081042817766979,0.7534246575342466,0.6666666666666666
2020-10-01 17:00:00,14.19,62.1,1013.1,7.174692,0.248293,194.7854,28.195682,3.078562027486448,0.658463797132651,0.7534246575342466,0.7083333333333334
2020-10-01 17:10:00,14.02,63.0,1013.1,9.617944,0.209774,199.8866,26.23578,2.7636843647907883,0.9941197166994068,0.7534246575342466,0.7083333333333334
2020-10-01 17:20:00,13.85,64.5,1013.18,8.800875999999999,0.241283,197.1592,26.610805,2.0545579416344326,0.8946246654235468,0.7534246575342466,0.7083333333333334
2020-10-01 17:30:00,13.62,65.7,1013.2,9.649752,0.3054679999999999,200.521,25.269668,2.383331163786224,1.048047030735958,0.7534246575342466,0.7083333333333334
2020-10-01 17:40:00,13.419999999999998,67.0,1013.2,8.262128,0.156074,202.3696,26.081881,2.103751518851809,1.3469763197716216,0.7534246575342466,0.7083333333333334
2020-10-01 17:50:00,13.29,68.1,1013.2,7.605093999999999,0.18058,202.7206,25.971365,2.219254790034003,1.3108339109427578,0.7534246575342466,0.7083333333333334
2020-10-01 18:00:00,13.07,69.5,1013.2,7.671692,0.144394,187.807,25.682228,1.9629310743405104,1.2607254533343355,0.7534246575342466,0.75
2020-10-01 18:10:00,12.919999999999998,70.0,1013.29,7.406294,0.171234,195.7396,25.252957,1.8414527927117832,1.2337487190478558,0.7534246575342466,0.75
2020-10-01 18:20:00,12.830000000000002,70.7,1013.39,8.178632,0.161894,196.829,24.328277,1.7125713596312375,0.979372918054754,0.7534246575342466,0.75
2020-10-01 18:30:00,12.78,71.0,1013.5,9.474808,0.187565,204.8734,23.290107,2.2593423615337924,0.979472823544688,0.7534246575342466,0.75
2020-10-01 18:40:00,12.76,71.6,1013.56,8.17068,0.154882,197.505,24.12304,1.8743472968055617,0.9489930126641516,0.7534246575342466,0.75
2020-10-01 18:50:00,12.65,72.4,1013.6,8.942024,0.2190679999999999,213.3728,22.984209,1.4959330703220748,0.6978837690372812,0.7534246575342466,0.75
2020-10-01 19:00:00,12.61,73.0,1013.68,10.358474,0.188719,217.525,21.502928,1.7139252905412712,0.751398890421291,0.7534246575342466,0.7916666666666666
2020-10-01 19:10:00,12.55,73.7,1013.7,10.623872,0.247072,210.3152,21.283859,2.671633149968977,1.009152600194904,0.7534246575342466,0.7916666666666666
2020-10-01 19:20:00,12.53,74.0,1013.64,11.014514,0.187546,211.8388,20.611814,2.351795311488338,0.4979429537606732,0.7534246575342466,0.7916666666666666
2020-10-01 19:30:00,12.56,74.5,1013.7,11.267984,0.105841,205.5208,20.432218,2.637552765477904,0.6596569264460419,0.7534246575342466,0.7916666666666666
2020-10-01 19:40:00,12.55,75.0,1013.7,11.636758,0.124511,208.1312,19.691092,2.373254858895333,0.6205976399138153,0.7534246575342466,0.7916666666666666
2020-10-01 19:50:00,12.5,75.5,1013.71,12.801726,0.114004,216.0846,18.498966000000003,2.2206324773492616,1.0124701707493808,0.7534246575342466,0.7916666666666666
2020-10-01 20:00:00,12.48,76.2,1013.71,12.451838,0.105828,210.5206,18.63813,2.595270330267682,0.7519867619158846,0.7534246575342466,0.8333333333333334
2020-10-01 20:10:00,12.45,77.0,1013.71,11.22226,0.129167,212.156,18.702289,2.25595316423275,0.868351109480011,0.7534246575342466,0.8333333333333334
2020-10-01 20:20:00,12.41,77.3,1013.77,12.291804,0.144337,213.2506,17.890108,2.581287994501792,0.8429325360192033,0.7534246575342466,0.8333333333333334
2020-10-01 20:30:00,12.41,78.0,1013.8,12.069148,0.136201,217.15320000000003,17.513137,2.47445887153213,0.8801026117250293,0.7534246575342466,0.8333333333333334
2020-10-01 20:40:00,12.5,78.0,1013.8,13.447826,0.147827,226.8304,16.196659,2.9958934967562114,0.5950713004089275,0.7534246575342466,0.8333333333333334
2020-10-01 20:50:00,12.45,78.7,1013.9,13.589968,0.125646,226.1856,15.653895,1.9642315147177487,0.3855938435186626,0.7534246575342466,0.8333333333333334
2020-10-01 21:00:00,12.38,79.1,1013.9,14.63720222222222,0.1033388888888889,222.95177777777772,14.452551111111111,2.205246784225809,0.6914477574609699,0.7534246575342466,0.875
2020-10-01 21:10:00,12.39,79.9,1013.96,14.37821,0.118677,218.3596,13.918008,2.0615580698972504,0.7007732552858983,0.7534246575342466,0.875
2020-10-01 21:20:00,12.29,80.2,1013.94,14.280798,0.185158,225.0988,13.878546,0.8517237696013102,0.6038877773538529,0.7534246575342466,0.875
2020-10-01 21:30:00,12.3,80.7,1013.9,14.878192000000002,0.16648,235.53,13.756187,1.2404344675142196,0.2815242155055311,0.7534246575342466,0.875
2020-10-01 21:40:00,12.53,80.0,1013.9,15.669416000000002,0.211994,240.0904,13.523297,1.4744237011509542,0.96432927641225,0.7534246575342466,0.875
2020-10-01 21:50:00,12.39,80.3,1013.9,15.144584,0.127957,244.8718,13.174943,1.1978379435464332,0.8004199296250001,0.7534246575342466,0.875
2020-10-01 22:00:00,12.32,80.9,1014.02,14.710206,0.1244499999999999,230.6342,13.034821,1.3267633844658615,1.3614196602935558,0.7534246575342466,0.9166666666666666
2020-10-01 22:10:00,12.19,81.3,1014.1,14.137662,0.1057739999999999,236.7208,13.122666,1.8285708761185908,1.3248295999198956,0.7534246575342466,0.9166666666666666
2020-10-01 22:20:00,12.17,82.0,1014.11,14.206248,0.115148,236.2866,13.221366,2.733214038482883,1.6749131545714362,0.7534246575342466,0.9166666666666666
2020-10-01 22:30:00,12.18,81.6,1014.1,16.356270000000002,0.116268,247.9164,10.873598,2.4301400581139965,1.333105002469399,0.7534246575342466,0.9166666666666666
2020-10-01 22:40:00,12.0,82.0,1014.1,18.40888,0.092919,248.5768,9.198878,1.9103726660450768,1.388222850258752,0.7534246575342466,0.9166666666666666
2020-10-01 22:50:00,12.03,82.0,1014.1,16.457658000000002,0.082411,251.5252,10.403867,2.3803686645822584,1.0808295568668072,0.7534246575342466,0.9166666666666666
2020-10-01 23:00:00,12.09,82.0,1014.11,13.525358,0.116255,239.144,13.011214,2.3881673471938853,1.5017403536598355,0.7534246575342466,0.9583333333333334
2020-10-01 23:10:00,12.0,82.6,1014.1,13.601896,0.115083,247.9502,12.73293,2.057487891001571,1.148565261840886,0.7534246575342466,0.9583333333333334
2020-10-01 23:20:00,11.93,83.0,1014.11,13.099926,0.088236,235.3272,12.686558,2.3129478098785192,1.122487487601996,0.7534246575342466,0.9583333333333334
2020-10-01 23:30:00,11.89,83.3,1014.1,15.452724,0.1046149999999999,229.992,10.89736,2.358119547389685,0.8914713806429406,0.7534246575342466,0.9583333333333334
2020-10-01 23:40:00,11.87,83.2,1014.09,14.272845999999998,0.075435,224.00680000000003,11.449037,2.01366910327387,0.1144778787164106,0.7534246575342466,0.9583333333333334
2020-10-01 23:50:00,11.47,85.0,1014.1,12.66853,0.096438,223.57,12.276057,1.8999033170889177,-0.1296336658230324,0.7534246575342466,0.9583333333333334
2020-10-02 00:00:00,11.73,84.8,1014.09,10.597034,0.052998,219.6596,14.289307,3.0167747433010983,0.3747459666005898,0.7561643835616438,0.0
2020-10-02 00:10:00,11.79,84.4,1014.1,9.8406,0.045834,216.8282,13.835355000000002,2.5477063073827457,0.8907610349276351,0.7561643835616438,0.0
2020-10-02 00:20:00,11.74,84.4,1014.1,10.331636,0.050656,212.8138,14.166959,2.3335818736996776,0.0217162413057499,0.7561643835616438,0.0
2020-10-02 00:30:00,11.73,85.0,1014.12,9.443,0.04588,205.7496,15.167671000000002,2.5202931853633723,0.764350235534444,0.7561643835616438,0.0
2020-10-02 00:40:00,11.65,85.4,1014.14,9.7909,0.02238,209.6652,14.639703,3.0512288862106325,0.2627092372835114,0.7561643835616438,0.0
2020-10-02 00:50:00,11.47,86.0,1014.17,8.30487,0.037804,211.1914,15.605874,2.8975442022283944,0.6292672132643917,0.7561643835616438,0.0
2020-10-02 01:00:00,11.53,86.5,1014.2,8.709427999999999,0.051758,209.2154,14.637757,3.0969886187510447,0.7057781792438589,0.7561643835616438,0.041666666666666664
2020-10-02 01:10:00,11.39,87.1,1014.23,8.90127,0.030745,201.9354,15.52399,2.9068615574655787,0.4826327915637382,0.7561643835616438,0.041666666666666664
2020-10-02 01:20:00,11.34,88.0,1014.3,8.253181999999999,0.0599199999999999,202.6946,15.619733,2.886658923962179,0.4179706272031105,0.7561643835616438,0.041666666666666664
2020-10-02 01:30:00,11.28,88.0,1014.33,8.611022,0.0248539999999999,208.893,15.467764,2.890900700958216,0.114478681270333,0.7561643835616438,0.041666666666666664
2020-10-02 01:40:00,11.169999999999998,88.9,1014.38,8.380414,0.0248979999999999,210.6428,14.956574,2.7761343279719943,0.254366165571314,0.7561643835616438,0.041666666666666664
2020-10-02 01:50:00,11.15,89.0,1014.4,8.046429999999999,0.019107,204.9774,14.989155,2.5738199118458747,0.3027774456315867,0.7561643835616438,0.041666666666666664
2020-10-02 02:00:00,11.239999999999998,89.0,1014.33,7.92218,0.040112,195.0948,14.810544000000002,2.781152742545421,0.0375291299732351,0.7561643835616438,0.08333333333333333
2020-10-02 02:10:00,11.39,89.0,1014.3,7.615034,0.029557,198.4592,15.361239,3.1990084052826395,-0.0122251091099026,0.7561643835616438,0.08333333333333333
2020-10-02 02:20:00,11.34,89.0,1014.27,7.347647999999999,0.027265,197.2606,15.636594,2.8047489971155914,0.2612665141039913,0.7561643835616438,0.08333333333333333
2020-10-02 02:30:00,11.38,89.0,1014.2,7.307888,0.030624,195.308,15.735296,2.401691793503727,0.2470925895440492,0.7561643835616438,0.08333333333333333
2020-10-02 02:40:00,11.5,89.0,1014.2,7.755187999999999,0.020118,193.6778,15.890252,2.1886525179127694,0.8047437354840049,0.7561643835616438,0.08333333333333333
2020-10-02 02:50:00,11.48,89.0,1014.14,7.904287999999999,0.027161,200.0894,15.045492,1.781497685291633,1.0343017992416477,0.7561643835616438,0.08333333333333333
2020-10-02 03:00:00,11.42,89.0,1014.1,9.493694,0.0283719999999999,205.6482,13.807951,1.8790614713406817,0.6440308856625552,0.7561643835616438,0.125
2020-10-02 03:10:00,11.24,89.6,1014.1,10.629836,0.121788,194.762,12.57337,2.0980233002333137,0.7972621539014719,0.7561643835616438,0.125
2020-10-02 03:20:00,11.17,90.0,1014.2,11.79381,0.1813509999999999,200.6328,11.229246,2.464234993447693,0.1219783208094111,0.7561643835616438,0.125
2020-10-02 03:30:00,11.05,90.7,1014.3,10.016538,0.112441,204.9878,12.065149,2.846171494632564,0.1460865329506831,0.7561643835616438,0.125
2020-10-02 03:40:00,11.02,91.0,1014.3,9.774002,0.118227,210.0838,12.277345,2.4651357959129414,0.1443106983917186,0.7561643835616438,0.125
2020-10-02 03:50:00,10.93,91.0,1014.29,10.314738,0.07504,206.8234,11.430608,2.8378021410884653,0.4209983405988735,0.7561643835616438,0.125
2020-10-02 04:00:00,10.93,90.9,1014.26,10.987676,0.121767,205.3128,11.387198,2.449265542185059,0.2701283577147814,0.7561643835616438,0.16666666666666666
2020-10-02 04:10:00,10.84,91.0,1014.37,14.419958,0.173159,209.7692,9.490414,2.556364526287177,0.2897477436668214,0.7561643835616438,0.16666666666666666
2020-10-02 04:20:00,10.84,91.0,1014.43,15.060094,0.13464,213.2376,9.258506,2.720599068094004,0.3824166075704381,0.7561643835616438,0.16666666666666666
2020-10-02 04:30:00,10.74,91.0,1014.5,16.141566,0.120626,213.9994,8.767050000000001,2.440754819181851,0.3767258431554148,0.7561643835616438,0.16666666666666666
2020-10-02 04:40:00,10.69,91.0,1014.54,14.960694,0.150972,233.0236,9.255571,2.5202013536859864,0.7003734393432484,0.7561643835616438,0.16666666666666666
2020-10-02 04:50:00,10.61,91.5,1014.53,15.109794,0.169641,224.3292,8.389095000000001,2.7798485597256244,0.948833298760599,0.7561643835616438,0.16666666666666666
2020-10-02 05:00:00,10.57,91.9,1014.5,15.053136,0.159132,220.307,8.235152,2.681682556236165,1.4874581279737162,0.7561643835616438,0.20833333333333334
2020-10-02 05:10:00,10.49,92.0,1014.56,14.903042,0.072758,223.1332,6.958129,2.391171623298928,1.0398267108603831,0.7561643835616438,0.20833333333333334
2020-10-02 05:20:00,10.4,92.1,1014.65,18.325384,0.107766,226.7212,5.596233,1.6171441320595434,0.8943529921562516,0.7561643835616438,0.20833333333333334
2020-10-02 05:30:00,10.4,92.6,1014.7,22.590638,0.166125,234.0012,4.28763,1.7954621305903842,1.0445610917613952,0.7561643835616438,0.20833333333333334
2020-10-02 05:40:00,10.37,93.0,1014.7,24.085614,0.175418,235.7432,3.806038,1.429472599103519,0.8132946327869117,0.7561643835616438,0.20833333333333334
2020-10-02 05:50:00,10.4,93.0,1014.72,26.7883,0.173118,241.8272,3.50702,1.797703318353571,0.7933904215256807,0.7561643835616438,0.20833333333333334
2020-10-02 06:00:00,10.41,92.9,1014.8,26.622302,0.143934,244.448,3.102408,1.9384171327229445,0.9384885420262462,0.7561643835616438,0.25
2020-10-02 06:10:00,10.42,92.7,1014.8,25.323144000000003,0.1719409999999999,235.5248,3.165576,1.2094025571973028,1.1709273460179404,0.7561643835616438,0.25
2020-10-02 06:20:00,10.37,92.5,1014.86,23.877868,0.142759,233.1354,3.031371,1.3623865302136235,1.4326021094413526,0.7561643835616438,0.25
2020-10-02 06:30:00,10.330000000000002,93.0,1014.91,29.11426,0.192941,237.1602,2.462932,2.068412248942004,1.1336650526781409,0.7561643835616438,0.25
2020-10-02 06:40:00,10.34,93.0,1015.0,33.021674000000004,0.233792,259.55920000000003,2.2053640000000003,1.690730213519834,1.139840370294506,0.7561643835616438,0.25
2020-10-02 06:50:00,10.35,93.0,1015.11,28.49798,0.2104419999999999,251.5044,2.908042,1.6513279758949722,0.5866024848597876,0.7561643835616438,0.25
2020-10-02 07:00:00,10.4,93.0,1015.19,28.729582,0.285138,235.7432,3.250502,1.7567968378237278,0.8746246855254867,0.7561643835616438,0.2916666666666667
2020-10-02 07:10:00,10.42,93.0,1015.17,27.01195,0.234944,244.8692,3.3709130000000003,1.9268888007105407,0.9739025646947284,0.7561643835616438,0.2916666666666667
2020-10-02 07:20:00,10.47,93.0,1015.25,26.489106,0.182417,236.6194,3.979839,1.8847381662382632,0.789726300033739,0.7561643835616438,0.2916666666666667
2020-10-02 07:30:00,10.55,93.0,1015.35,25.433478,0.174242,231.175,4.487112,2.101314862749065,0.8509973820742388,0.7561643835616438,0.2916666666666667
2020-10-02 07:40:00,10.58,92.9,1015.41,25.558722,0.230262,232.488,4.6519330000000005,1.7959288546873222,0.9493132768445052,0.7561643835616438,0.2916666666666667
2020-10-02 07:50:00,10.55,92.8,1015.49,27.088488,0.224424,237.8232,4.646024,2.5373308155910927,0.7299975333875007,0.7561643835616438,0.2916666666666667
2020-10-02 08:00:00,10.62,92.5,1015.5,23.862958,0.23959,237.8128,5.456274,2.340970416832481,0.8423565124500547,0.7561643835616438,0.3333333333333333
2020-10-02 08:10:00,10.72,92.0,1015.52,23.482256,0.244257,227.9354,5.579647,2.747367161779821,0.4881704382447059,0.7561643835616438,0.3333333333333333
2020-10-02 08:20:00,10.88,92.0,1015.6,26.499046,0.202233,232.0564,5.337867,2.35330420371866,0.9158368224512834,0.7561643835616438,0.3333333333333333
2020-10-02 08:30:00,11.06,92.0,1015.6,23.290414,0.09251,224.8908,6.240889,2.6732064891989102,0.5222606334687527,0.7561643835616438,0.3333333333333333
2020-10-02 08:40:00,11.3,91.8,1015.68,22.22584,0.211563,223.7052,7.138974,2.58939010785165,0.6539940754739438,0.7561643835616438,0.3333333333333333
2020-10-02 08:50:00,11.55,91.0,1015.7,22.525034,0.342287,240.34520000000003,7.965018000000001,2.504985777919976,0.7899225115803497,0.7561643835616438,0.3333333333333333
2020-10-02 09:00:00,11.7,90.7,1015.8,20.896862,0.303761,259.47860000000003,8.497954,2.489794952570727,0.5823084110695346,0.7561643835616438,0.375
2020-10-02 09:10:00,11.8,90.2,1015.95,19.659332,0.28275,239.989,8.974634,2.419514599365124,0.6901487398802353,0.7561643835616438,0.375
2020-10-02 09:20:00,12.04,89.5,1016.03,23.03098,0.253565,249.882,8.053874,2.560139404508356,0.7018686908624672,0.7561643835616438,0.375
2020-10-02 09:30:00,12.39,88.8,1016.1,19.067902,0.1321429999999999,236.7182,11.039248,2.9519296643682416,-0.055285163625039,0.7561643835616438,0.375
2020-10-02 09:40:00,12.75,88.1,1016.1,15.170428,0.164847,239.4534,12.786067,2.904192734350128,0.8566992101219741,0.7561643835616438,0.375
2020-10-02 09:50:00,12.77,88.0,1016.2,16.249912000000002,0.1601739999999999,235.0932,12.505802,2.5277024031035658,0.6396285928193187,0.7561643835616438,0.375
2020-10-02 10:00:00,13.05,86.8,1016.23,17.553046000000002,0.18468,243.681,12.410084,2.388520415369689,-0.3473363417208148,0.7561643835616438,0.4166666666666667
